UCACCSD,bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,sneed,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness,shell_prot_ratio,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_vol,meat_cavity_area,meat_cavity_vol,meat_arc_height,meat_cavity_height,meat_sphericity,meat_ratio_cavity_area,meat_ratio_cavity_vol,rho_mvs,rho_vvs,rho_vvm,meat_ratio_feret,nut_vol_sa,meat_ratio_vol_sa,vein_ratio_vol_sa,shell_ratio_vol_sa
12-002-25,2014SBa_R1_T25,002,35.99043178869984,30.23843440569199,29.520194228169608,15703.32857782946,4.871354447767965,1.2191800470728615,5140.774019699999,0.5899068280930131,3181.3968931644818,16379.530022839435,0.6188556199850502,0.9587166759933232,0.8832862423142394,0.9286042937156674,4899.249017590158,5996.0552531603125,2773.9902576909594,2034.0021304680656,0.3119879325780075,0.3818333943305347,0.1766498257960023,0.1295268146741669,1.6951829549637385,0.8644868006450231,0.0491018624768293,136.20808814520598,29.23822131031667,25.729383595469983,22.381623774928208,6437.451699359999,9783.322119095166,2307.486911045396,0.35844725814017403,0.6128853962047476,191.5285388920225,274.69647166790963,10.36069103488699,16.912070593946673,0.2479403586531837,0.0297522292728136,0.0280780361030692,0.7931205842183545,0.5981420242526211,0.7541627794745852,1.306349423274159,10804.047641319337,0.5549823040606385,0.1882629730999301,0.25675472283943146
12-002-25,2014SBa_R1_T25,003,35.6643285211114,33.09824093666897,30.41087239211155,17180.926216869488,4.571931526770343,1.1727492740511638,5344.188220799999,0.6025134703793398,3372.404302594695,17934.26512467395,0.6310414534931673,0.9579944367629528,0.9249577513119068,0.9218768963099498,5522.322950674199,6505.636875224156,2986.6319162837185,2166.3340374419367,0.321421725520943,0.3786546076215872,0.1738341622904605,0.1260894791175386,1.659713930329897,0.8599971358543638,0.0835275462732856,249.46603558866,29.037108930029667,28.73560260304412,23.362465896966626,6750.505636379999,11128.124079456593,2503.1889872454367,0.37081503550714573,0.5846121798043286,187.6004539598856,288.65061244807487,10.754484788899877,15.450240677342608,0.2496554393702883,0.0277905780789018,0.0259388384229959,0.7915212381977559,0.5447239177399317,0.6881987386469045,1.2428957224844932,11658.602828949812,0.5580117078068585,0.18581420683297062,0.25617408536017083
12-002-25,2014SBa_R1_T25,004,38.34947351300586,34.93499383676395,32.287343489858245,20827.01569979032,4.720430248256808,1.1877556146745796,6140.862157319999,0.5961279324169042,3823.750254251247,21719.52394074659,0.6226731941366376,0.9589075596964676,0.9153588629709978,0.9197748219963872,7238.129740446032,7289.897856177716,3647.1069531504622,2651.8715306155705,0.3475356164694735,0.3500212397809403,0.1751142365147965,0.127328445363503,1.677492272414852,0.9638484932974352,0.0759578746057023,277.02649262098794,30.72893185849581,29.27346906686138,24.05742792838449,7552.410388379999,12473.766207005943,2706.259643004452,0.3583305863738885,0.5844183492940017,223.1884356931173,355.7734726450068,10.550574201665729,16.8533409431371,0.2407388448614788,0.0295519475526,0.0285217364780482,0.7852830529961203,0.5621333538590846,0.7158353306038578,1.277315760852383,13588.876339943748,0.5364606810608369,0.1951501702035908,0.2683891487355723
12-002-25,2014SBa_R1_T25,005,40.227331594095375,33.655868609506825,32.70021482219958,21355.75348353463,5.297651953302179,1.2301855450437524,6489.160729919999,0.5736392498036383,3915.137445712334,22369.906987586717,0.603334947100409,0.9546643844064776,0.8794064625645516,0.9243569853166588,7087.060552960574,7723.058587912898,3644.7169693622486,2551.16121668298,0.3318571999074968,0.3616383095013438,0.1706667466531836,0.1194601360541989,1.7432558883345388,0.8273499949912546,0.1680073170225505,612.3391193291129,34.00597004164659,28.922580174369056,25.614954114684416,9304.49162016,13809.4756476316,2904.099628092366,0.31211803359573853,0.5592579171706237,269.18251069721344,437.2759572204062,11.607643427629116,19.222929104263407,0.2030724593084113,0.0289303834842493,0.0316649211293841,0.7955874251648742,0.5897354925203682,0.7412579357927306,1.3275827038140902,13918.936773958127,0.5548598081401221,0.18328707559446056,0.26185311626541724
12-002-25,2014SBa_R1_T25,006,39.441834908895046,33.069693664935755,32.28726452165566,20138.62035286203,5.349207368447994,1.2215910977048146,6260.375921579999,0.5717903943705973,3775.258696450564,21185.1862084042,0.6030402556876745,0.950599166547472,0.8820957587764946,0.928022288538732,6522.616866155642,7315.473218735384,3545.1561737939483,2755.3684099858287,0.3238859838394377,0.363255927692968,0.1760376883657833,0.1368201178485519,1.7488926184231508,0.8790920158603112,0.1363125808544744,483.2493875820269,32.25337752433996,27.617929949985975,24.557907133635567,7890.408632699999,12461.444920904718,2711.253420801611,0.34361381609127817,0.5870485537727089,229.030209510775,351.3176610681392,11.848838389822587,18.19183336371228,0.230965038822891,0.0290264066377515,0.0281923696086627,0.8026125224713618,0.5594183076855692,0.6969967350659295,1.3133601877728558,13615.997802515161,0.5372704464878851,0.20236257745846978,0.260366976053645
12-002-25,2014SBa_R1_T25,007,38.518215713210864,33.31962906208361,32.976582087222795,20272.51147721401,5.049262535184716,1.1680475439004108,6168.295134539999,0.5828954731783135,3776.900937913351,21258.32156332932,0.6123087264038661,0.9536270968910436,0.9047414593452744,0.9462698162312744,7142.520769516934,7149.029168471849,3360.4260803531547,2620.5197180348337,0.3523254026786476,0.3526464481969708,0.1657626922115802,0.129264680450681,1.7155734535857172,0.8430517353512275,0.1062622919037219,357.08657707136695,32.14798906793071,28.169307732037478,25.445719353237347,7470.007762139999,12686.821499821828,2745.506343331091,0.367537281185443,0.5635004140770995,248.19280876466684,408.4114491935673,10.941257540637078,17.53294825251453,0.2402487393048776,0.0332252410797448,0.0321917865084885,0.8001039526359044,0.5748412824869201,0.718458246073067,1.2633947825035907,13129.974966859836,0.5444815535837697,0.19958299422878162,0.2559354521874488
12-002-25,2014SBa_R1_T25,008,35.111585621886206,30.04307358924282,28.8784643684868,14561.31422044906,4.56872349913363,1.2158397750609349,4785.009437339999,0.6026544599895903,3008.374723631002,15068.391227534894,0.6287082111385274,0.9663482982735916,0.8894861512464204,0.92466509194654,4536.911122316001,5458.955149630124,2648.154944044071,1917.2838223038057,0.3115729153035258,0.3748943994329774,0.1818623582976567,0.1316696963802404,1.6593256441133333,0.84247442225675,0.0899150640911861,238.109021517114,29.289156224999395,25.64383392506013,21.012505395373637,5830.193195639999,8795.393578634112,2154.548299377252,0.3695500692821792,0.62066070163035,176.12615564909626,236.4455184905316,9.997599872597393,15.804539440542342,0.2571624348245749,0.0302093172111018,0.0268828809508773,0.795109024207779,0.5932048442371756,0.746067301686364,1.3938916694554684,10024.393915978,0.544567102548617,0.19126181975429202,0.26417107769709103
12-002-26,2014SBa_R1_T26,001,38.22720727049831,32.75159510232265,32.80717815398447,18326.886277452388,5.415316389424596,1.1671861218077697,5903.159615099999,0.5694540965822266,3568.8023502911524,19536.06664160442,0.6045579965620999,0.9381052293516988,0.9025793577942318,0.949236628426326,6322.794807761684,6673.836903331355,3273.022895328449,2057.230796539941,0.3450010390221406,0.3641555255102004,0.1785913245587853,0.112252063192587,1.7560677954585662,0.8778963131601148,0.1073556385302349,351.377462852064,30.280521510272777,27.855539970278457,27.642907824026427,6621.981965279999,11866.526463075674,2599.4327454489207,0.3925460321514192,0.5624086310427836,163.55137243258855,221.74618300885024,11.336251296138157,14.28090082682013,0.2588688872522459,0.0246982509602279,0.0186866968778811,0.857745772588322,0.6024887187737089,0.7024094294928988,1.0954173744324327,12004.090595199745,0.5559635567895599,0.17137748005355746,0.2726589631568827
12-002-26,2014SBa_R1_T26,002,36.69854117577199,31.21317200441475,29.957150296739748,15448.083905990336,5.29735190750001,1.225034451283102,5229.018107279999,0.5736500800450083,3178.254821196997,16367.497610251334,0.6078110184342512,0.9438268618603528,0.8854830809839654,0.9218737103305688,5261.344678868948,5737.112796305285,2707.8813647390334,1740.7258468655218,0.3405823473569265,0.3713802197876846,0.1752891414377282,0.1126823143542427,1.7432229764903728,0.8475436994747776,0.087754232731357,237.628051490214,29.24807290236319,26.8313953010113,24.27276592762709,5982.658793099999,9955.04889636176,2318.74827211559,0.3875782243824235,0.5763018199139142,134.9384459570123,167.94644677378912,10.979006344730928,14.022689431539812,0.2590511247626167,0.0225549292753652,0.0168704793439204,0.8605977200660404,0.600595949706086,0.6978823388702419,1.2049748672883316,10185.72000790984,0.5632505892416111,0.17089865473562407,0.26585075602276487
12-002-26,2014SBa_R1_T26,003,38.56604174484778,32.258184018089324,31.74325006206149,18148.83510870332,5.479297086891898,1.2149367714221762,5887.870425359999,0.5672289444582422,3570.5852164258567,19395.945279296466,0.6064306716137596,0.9357025320171258,0.8829993633589343,0.9321502768115624,6057.0304469433,6918.410162010005,3023.6587379363964,2149.735324568139,0.3337421057971172,0.3812040894400029,0.1666034607635171,0.1184503199071563,1.7629565800015643,0.8343001245334619,0.1012458998187048,306.13304966705994,30.823584306852307,27.23726601580704,26.07900380750617,6849.418744079999,11848.79054758522,2611.6474347722665,0.38129475395697365,0.5838916752073042,159.61009421933502,181.4543562575305,11.44699677461682,13.671270880343895,0.2563507606698053,0.0233027210312243,0.0153141669209867,0.8688877867326017,0.6019446221588891,0.6927760193551165,1.1819310482243395,12091.80422451454,0.5721569778630586,0.1777844963954869,0.25005852574145443
12-002-26,2014SBa_R1_T26,004,37.997051461124535,32.928571581455515,32.03564957491372,17868.89699843767,5.566125178027229,1.186086499425285,5857.787475539999,0.5642640005776389,3540.5607106701186,19201.758805007077,0.6044194545217318,0.9305864728275912,0.9006765951191804,0.9360838661585884,6798.053534214986,5904.687126132035,3324.744225793881,1841.412112296768,0.3804405797856107,0.3304449696390493,0.1860632039059026,0.1030512466694372,1.77222009374388,0.8728247781425712,0.1016053864370352,337.81192186608894,29.541361877091937,26.743069627093533,25.97749544243098,6247.448663939999,10562.038244381029,2410.0285334667324,0.3857620387306761,0.5590480728729904,133.5807540527811,151.78589374561992,11.650947527101325,13.672699604549909,0.2528789552701279,0.0213816489319557,0.0143708903749112,0.8501775889030027,0.6068605775271875,0.7138044867899059,1.1371905325730451,11070.843464222684,0.5333547660766803,0.1663298842809588,0.3003153496423609
12-002-26,2014SBa_R1_T26,005,40.36071180637484,33.44885451817065,34.32294671310888,21372.69149890013,5.756627538198651,1.2066395811685993,6674.923809179999,0.5579697094955797,3973.9992347907,22897.8407497694,0.595362486284154,0.9333933156607956,0.8899167762851834,0.9312644804319896,8381.961727282636,6944.757700083587,3674.438730797274,2371.5333407366365,0.3921809158998052,0.3249360381419894,0.171922133952402,0.1109609120058032,1.792211983879964,0.8850722101753623,0.1059549912263854,389.325123483516,32.14187390599072,27.915346899684,27.970403044845614,7012.991183219999,12764.377843785229,2741.7797424966616,0.3909572493199371,0.544073341064945,189.81535822867772,289.03952979124307,11.647005359327968,15.0929478963989,0.2510068442131928,0.0270662479489279,0.0226442317305713,0.8548969745103624,0.603968598806978,0.7064811513140489,1.15140514002907,12990.729771617498,0.5345933463458445,0.18255582114547772,0.2828508325086777
12-002-26,2014SBa_R1_T26,006,36.49325625570334,30.21100637842133,30.750928244630973,14550.928328586371,5.110395236976332,1.2079457333724972,4964.735187719999,0.5805618626376814,3072.6696600060327,15551.55389476366,0.6188990034365002,0.9356575186667226,0.8868824541029235,0.9334402265450668,5118.120987013187,5421.263714849366,2449.2637812749035,1562.2794082034368,0.3517384507322643,0.3725716732587358,0.1683235410116854,0.1073663049479959,1.72246932558862,0.7796870589270868,0.0595450280421081,145.84148053853397,27.815454146924893,24.844144515323663,24.388721548539294,5639.694730559999,8928.837546609557,2149.9944200575314,0.3812253185278427,0.6071634394230769,132.66851842235806,160.10862320398243,10.441236541638474,13.843825958864985,0.2646237890013825,0.0235240602125967,0.017931631342624,0.8657301776572035,0.5911300027872511,0.6828109011827891,1.1405048063534446,9432.806904327706,0.5747243391955927,0.16562190067589255,0.2596537601285147
12-002-26,2014SBa_R1_T26,007,34.71837478912419,29.0899519157457,29.89362608920964,13783.435274506985,4.973839480048815,1.1934834024367005,4745.547888839999,0.5858270373849755,2939.226200791474,14583.742071426088,0.6193649858014473,0.9451233577089144,0.8968798681918225,0.934220387216946,4874.0588682994885,4886.707505516,2605.0609041247885,1417.5992516571268,0.3536171332638864,0.3545348026956793,0.1889993932748357,0.1028480363149405,1.706988473020666,0.8674993842337712,0.0489283875787589,127.46142958328998,26.93401208195659,23.621917267393385,24.24812832717196,5392.763370719999,8289.5298548782,2043.52679225094,0.3789387094835768,0.5895035775328421,122.3284457101302,134.28655095372076,9.78683321896921,13.847139053209414,0.2582361214453003,0.0226838148275357,0.0161995376462389,0.8501058891392193,0.5926680629232521,0.6971696943816756,1.1402127853159094,8909.367661297916,0.5484909469774991,0.15911334064875834,0.2923957123737425
12-002-26,2014SBa_R1_T26,008,39.24638811872026,33.956486191497405,32.98302121987364,19864.052928814937,5.268191347396086,1.1898967003990732,6171.866836739999,0.5747065582447572,3763.133268387276,21154.335479142344,0.60972366512933,0.9390062357855866,0.8992309845893824,0.9345864430086254,8405.569485184804,5965.406531309807,3516.0330014196743,1977.0434736551729,0.4231548070933512,0.3003116510355419,0.1770048143759872,0.0995287054832228,1.740018424453263,0.9185866441220316,0.069832894454583,245.53476148697092,30.18442600679177,26.69935956018084,25.69564496572168,6606.934729559999,10812.022051491096,2448.380321701505,0.3705773436427696,0.551738287519226,158.39210286258665,206.6439051607724,10.484480304661409,14.543268948247704,0.2407561953953153,0.0239736139898471,0.0191124198763795,0.853290712049257,0.5920227594450075,0.6938113248920872,1.1746903433269795,11458.483006384653,0.5206104968682058,0.17253972210401383,0.30684978102778043
12-002-26,2014SBa_R1_T26,009,37.49611074696017,31.70360957860152,31.1536136382897,17544.89634951675,5.141929839815452,1.2035878464151957,5635.858031099999,0.579372598257603,3446.6340497080023,18541.78128062121,0.6115544484422176,0.9462357517858146,0.8889586593279922,0.934631989737194,6672.876275013992,5678.405157576392,3370.595972949216,1823.0001424215568,0.3803314731578786,0.3236499688829906,0.1921126181541707,0.1039048681796155,1.7260049974876028,0.9404310309430236,0.092998641535594,313.460846649621,28.568948763967093,25.560492770041144,25.769189580108453,6193.861609319999,9877.189468407194,2310.3779774893696,0.37301091358142524,0.5749009043249728,141.73735819245422,180.59912084299808,10.352311764320406,13.660373633214943,0.2485079067523994,0.0228835203516946,0.0182844645656191,0.8421071897904876,0.5919080644259433,0.7028892183822909,1.1176994520798946,10872.001272947165,0.522296218977272,0.1676784334966676,0.3100253475260604
12-002-27,2014SBa_R1_T27,001,37.8470308631707,30.947452462180017,28.59001727193857,15782.889765188302,4.727313717561034,1.3237848198265345,5106.773719079999,0.5958384500697359,3223.0414288609627,16570.936344624686,0.6311306523762724,0.952444052463456,0.8516449284043608,0.8870008558421105,5141.91020178914,6010.08296261759,2581.0386375085286,2049.8579632730425,0.3257901612625115,0.3807973731067801,0.1635339710223044,0.1298784946084039,1.6783072658083105,0.7732084287005065,0.0584368733536836,150.82782798104998,30.91093173331302,27.249714438830896,21.431649480649064,6476.567599259999,10362.100315935142,2413.3307398389807,0.3726249595719071,0.5800062515680443,211.42196492427783,293.34545092324487,11.262841992918858,16.927258154275588,0.2468271145757413,0.0326441377603214,0.028309458698458,0.849699500719765,0.6271503693174415,0.7380848979976967,1.4423029716505458,10640.979563399162,0.5648054229227112,0.192638088538743,0.24255648853854578
12-002-27,2014SBa_R1_T27,002,33.550684890808284,28.04110255656346,25.97749445137905,11480.572210738255,4.320666053109534,1.2915289022043157,4008.45224934,0.6139736974527528,2568.513647257139,11876.090187689371,0.6407744155315933,0.9666962804508588,0.8649609919913547,0.8951572811122717,3344.2821027775167,4455.957745352024,2088.409022665515,1591.9075991059558,0.2912992524579455,0.3881302833655087,0.1819080952003541,0.1386609978914621,1.6287342668729765,0.8234849820219124,0.0396065142678881,82.71460175338798,27.630450026494863,24.271360855606684,19.61656789009811,5260.356913679999,7195.479577562175,1876.9430128010245,0.356809061362334,0.6192718216096585,147.29488321074274,165.16950992864415,9.071859468158474,14.224700121388333,0.248940919017748,0.0280009295239435,0.0229546214603535,0.8421450199993848,0.6214468474933209,0.7379332926456953,1.408526210155342,8136.274367123495,0.5476656199497593,0.19565559459725546,0.2566787854529852
12-002-27,2014SBa_R1_T27,003,35.20381952677458,30.23161275189546,29.07656328355048,13591.95367362495,4.759404734370111,1.210728351334784,4632.935574959999,0.5944962514783301,2934.2157164882283,14411.086439013634,0.6333383378666047,0.9431595411730284,0.8918153418723308,0.926143639519172,4318.096432050719,5047.783930279331,2411.5115693725647,1814.561741922336,0.3176950522153369,0.3713803071647091,0.1774219974021894,0.1335026432177645,1.6820963925563976,0.9045662246865196,0.0355107261975237,85.63452706214998,27.72690778924984,25.826909347989915,20.674534069742144,5522.162684939999,8428.6956900661,2096.126651802236,0.3795843714490297,0.598880789613576,165.85220568216494,223.5227994821525,10.074942469967656,14.488176526629644,0.2576966455360669,0.0300339224221835,0.0265192632052895,0.8532059417787388,0.6170059311276662,0.7231617841776281,1.341114034092264,9273.857241574231,0.5443025268547775,0.1956641874739831,0.26003328567123946
12-002-27,2014SBa_R1_T27,004,40.75539009650364,31.16908550787429,28.91177160108208,16102.45980567051,4.853699681297678,1.4096469306287094,5221.194927299999,0.5906212017356879,3275.710893219148,16923.102306823974,0.6273872051954003,0.9515075613043744,0.8155981249018661,0.8697880393929015,5145.975273007403,5787.054100425708,3002.6324773422443,2166.78746100366,0.3195769674391759,0.3593894454801114,0.1864704221329502,0.1345625132528274,1.6931325815281442,0.9040827578027584,0.0542662864024475,162.94171397674498,31.468865389951564,26.41015365604171,21.253990692344512,6276.275757179999,9945.445965403464,2346.549091507795,0.3738760344975864,0.5818797991117476,229.07726370554695,298.5991259740024,11.812637158390226,17.908905244596554,0.248363136665069,0.0364989163268495,0.0300237040161616,0.8134509256523051,0.6143724814177072,0.7552668047246276,1.4806097285667088,10956.474038771612,0.528185808677782,0.19776320861401778,0.2740509827082003
12-002-27,2014SBa_R1_T27,005,36.90462771140221,30.74236254616516,29.984767344235777,15643.537444803607,4.582399426116374,1.2307791915716395,5024.255876639999,0.6020543325327674,3187.5787093526365,16396.517009698597,0.6344379720334524,0.954076858856695,0.8779950930613604,0.9253963157519258,5139.016073963639,5834.190912043823,2604.8081762379265,2065.5174728579486,0.32850728884666,0.3729457568423436,0.1665101761943989,0.132036470660545,1.6609796590834665,0.8076584621304801,0.050173291213673,130.69179918214198,30.141783438311336,26.2196973450588,22.130408913878767,6222.815440379999,9831.779703556824,2313.6493974357827,0.37180106329724266,0.5934013055574465,186.3226911543105,234.40704308997653,11.13345154027716,16.174968649398764,0.2518552228465991,0.0299418636048978,0.0238417712924523,0.8401398486295742,0.6065107080490925,0.721916367898065,1.3620075234763669,10504.516561139699,0.5553983258617317,0.19663136907214776,0.24797030506612053
12-002-27,2014SBa_R1_T27,006,36.78908573258898,31.73768772821172,29.68633001843472,15872.608602269793,4.54650616251,1.2392601480123535,5059.90376892,0.6036345258293626,3204.553480458154,16568.057156019833,0.633323009054408,0.9580247371673656,0.8862670459709904,0.9104852505645,4772.965090081814,6394.836684618161,2647.7692935315927,2057.0375340382225,0.3007045161687712,0.4028850483784811,0.1668137456090841,0.1295966898436634,1.656631549737901,0.7978041579782402,0.0332162124537636,87.94886738249699,30.720271032020324,27.020402786833756,22.888336990023227,6523.483635899999,10140.26484240396,2352.504793180254,0.36062093882384605,0.6306380340162924,189.9449480807851,253.33665403226345,11.162621005629006,17.06623264132873,0.2554019363834411,0.0291171034806435,0.0249832384034857,0.8406887495242529,0.6145626486454471,0.7310228059947621,1.3421801262979898,11099.643512187977,0.5761299160280511,0.1853246486501562,0.23854543532179268
12-002-27,2014SBa_R1_T27,007,35.884524017714654,29.74545551039913,27.266348938943977,13332.701209725314,4.450049771946217,1.3160736737459378,4472.508538079999,0.6079647188293515,2847.273652801842,13799.21240312578,0.6366167059401852,0.9661929116117676,0.857191279291645,0.8864251186975934,4058.843093660124,5105.948510123306,2354.8069521829707,1813.1026537589128,0.3044276647180444,0.3829642943171079,0.176618894786699,0.1359891461781484,1.6448322888300495,0.858073579197713,0.0338305342686511,79.664377291884,28.705960862630025,25.43895011995879,20.396528591087076,5884.483069079999,8386.017543471597,2080.761989290022,0.3536014913907019,0.6088645156839934,170.8806159587055,209.4684617423403,10.08587814092406,15.390150128691392,0.243683857453209,0.0290391889912297,0.024978299968548,0.8269847536610467,0.6088463920246295,0.7362244458912663,1.407394436481413,9273.85811606519,0.5505743614168761,0.19550683556588583,0.25391880301723796
12-002-27,2014SBa_R1_T27,008,42.81183500083917,34.23529018435867,31.53733580956636,21419.1173493694,4.920807118733976,1.3574968811364487,6344.011361159999,0.5879240407315406,3952.193760782084,22398.68932710999,0.6229802463751306,0.956266549196922,0.8382825837740426,0.8787608822804477,7321.650185617217,7665.00025872032,3489.395569593516,2942.9834490970647,0.3418278198019572,0.3578578955283601,0.1629103343838885,0.1373998471129208,1.7008999985027362,0.9288220699205728,0.0502206404588038,175.23968031909897,33.902811303306706,29.3157765520887,23.594630152040715,7618.924700639998,13414.66812170962,2873.6358361862294,0.3771707884112361,0.5713894812139012,255.25521451264345,403.6121910623331,12.08148230628347,18.65060661095848,0.2467545818993442,0.0335027874066273,0.0300873780402474,0.8138699772978297,0.6173047927420098,0.758480850702411,1.4368867443499398,14097.3792774109,0.5437180987960238,0.20876103218793216,0.24752086901604398
12-002-28,2014SBa_R1_T28,001,32.457489764170155,31.54564526916247,29.8259230849071,14878.54456037314,4.217724452356519,1.088230854474198,4726.617867179999,0.618928667575203,3035.362346369792,15406.884887977092,0.6421848416065743,0.965707517681511,0.9630181753328044,0.9542111367781414,4685.232659211422,6172.262557724438,2046.8868802432376,1974.1624631940415,0.3148985870358492,0.4148431678030773,0.1375730584357576,0.1326851867253158,1.6156950750362438,0.6907647612773886,0.0281102218561338,57.53844431804699,27.087427627004253,27.82364781723396,25.04669116331082,6131.103345179999,9852.131804496665,2275.1473042775806,0.3710828502126294,0.626490051108261,144.39262468398962,203.61837340938135,10.90004595200772,12.735326434169602,0.265404581694155,0.0235508384958972,0.0206674430925139,0.8727840013006127,0.6025622292310437,0.6903910112159622,1.1108711979485304,10193.311901161716,0.6055208177256888,0.19367232969385045,0.20080685258046083
12-002-28,2014SBa_R1_T28,002,30.894097728385752,28.254714628155128,27.736976353611336,11856.827192363504,4.025493572741008,1.113823559371617,4000.0875532199993,0.6286278546658611,2617.374334031092,12311.94209247352,0.6543292613493302,0.9630346783073132,0.9364106330160672,0.9587762416606378,3904.222161148749,4725.708035956974,1601.9423828490058,1624.9546124087758,0.3292805147454032,0.398564300490152,0.135107171324952,0.1370480134394927,1.5907662897495003,0.6112212760365752,0.0317401958777349,50.845965016473,25.167347993188013,23.897915674205255,22.14437130597288,5009.681027339999,7456.527808644075,1896.7247619375728,0.37861188199135326,0.6337679087682925,120.75680680160713,156.06547867720096,10.681637186298016,11.481275995640711,0.2718433045144168,0.0241046897282651,0.0209300471589846,0.8910336363171861,0.6081849601741505,0.6825611687207411,1.1365121928929978,7952.6050312147545,0.5942339670344631,0.2043298524232839,0.20143618054225312
12-002-28,2014SBa_R1_T28,003,29.678135311493143,29.260332963453315,28.3392288316557,12181.62800051099,3.86905576425617,1.047245692103726,4019.351701859999,0.6369886151117017,2631.526761214715,12469.229639412755,0.654714231650081,0.9769350916440968,0.9800871388612262,0.974286595001792,3751.1871179897066,4899.579137926802,1836.523707841548,1694.3380367529328,0.3079380783777302,0.4022105368610236,0.1507617625299763,0.1390896222312698,1.5698867707779065,0.6755053252046455,0.0447017912429182,82.09589940060299,25.142146501676457,24.63812606253548,22.391151191136714,5284.033842779999,7524.7387592363075,1902.525782551016,0.3600517784628859,0.6511294670413335,115.44633881882686,132.41084683857468,9.739750446595382,11.663646763063936,0.2640124365438886,0.0218481452340753,0.0175967367207327,0.8643544814485042,0.6079380127849506,0.7033433918988362,1.122860825111515,8430.440882521283,0.5811770945556397,0.20097857992999874,0.21784432551436156
12-002-28,2014SBa_R1_T28,004,32.73529593057468,30.21370357416353,29.20374567494553,13537.403802155868,4.443815760299309,1.1209279896810955,4516.060261679999,0.6082488806417999,2887.8999332155204,14179.72681158469,0.639473294393376,0.9547013127993376,0.9372813877158784,0.9518144490116006,4961.467737515421,4777.4958277352125,1969.4039206460848,1829.034567277236,0.3665006828506728,0.3529107868507537,0.1454787010440253,0.1351097000582901,1.644063855809878,0.8069610523388737,0.0354859944739421,69.886256645007,26.855187562417427,25.961010253735623,22.280936857386795,5683.834056779999,8725.739863709709,2119.842842627273,0.37296001632887305,0.5475175632503996,164.96127113642368,242.2365743610809,9.623780928273712,13.44273180217775,0.2413475783500805,0.0290228865741864,0.0277611501310669,0.8615950898979461,0.5993578510016054,0.6956374961150231,1.2052988496089263,8575.934315658535,0.5570816720240184,0.2132752537455491,0.22964307423043234
12-002-28,2014SBa_R1_T28,005,30.983983896472196,29.223336453680258,28.77690373327423,12452.044653225934,4.279453606268051,1.076696234718468,4218.007473899999,0.6159383223896207,2695.939105811417,12889.910437812156,0.6391499120125392,0.9660303470145334,0.9568263244222563,0.970674656003156,4127.29999483428,5007.493071125919,1727.7339719479946,1589.5167408267837,0.3314556050652312,0.4021422353178467,0.1387510260413652,0.1276510633468528,1.623539181845931,0.6835238669854504,0.04326967243297,74.75848301750399,25.700646701165155,25.087743157094216,22.67624362273728,5291.17724718,8050.78639017106,1991.6237306422436,0.37640465204670753,0.6219880678040847,128.46662593328583,166.36421589232745,10.342001975844235,12.611535758806124,0.267513304322304,0.0242794032276567,0.0206643435597094,0.8595045992151251,0.6064269106359613,0.7055540030730877,1.133373195699632,8324.743783900698,0.6015191819849108,0.19093881830943138,0.20754199970565773
12-002-28,2014SBa_R1_T28,006,28.95538815638145,27.997048615875592,26.9480143140797,11119.258781621396,3.979143981493488,1.0744906032372463,3817.6657437599993,0.6310592185921232,2496.3076735748464,11474.746060479069,0.6538832472840448,0.9690200308587194,0.9654432403972024,0.9639857899489526,3875.134842903753,3871.397268549261,1962.9060155826655,1409.8206545857167,0.348506579351208,0.348170444144006,0.1765320921235397,0.1267908843812464,1.5846373375718592,0.7620700385741586,0.0548884068488884,107.740783989432,23.62316444731607,22.775417721869857,20.285926790430374,4171.18361022,6226.741741174403,1691.4320072539017,0.4055040883622697,0.6217372470982055,103.00145885299057,111.6053270155178,9.48237131468843,11.679561219474571,0.2858489776835335,0.0246935806423438,0.017923551618903,0.851801194028255,0.5809462930445196,0.6820209893075697,1.1645099921419413,7244.123938717643,0.5344189720247355,0.19461575568173997,0.2709652722935245
12-002-28,2014SBa_R1_T28,007,28.61350451122576,27.537133216335604,27.147361687116312,10632.704692709089,4.0128277609225,1.05400682545167,3715.8952743,0.6292885458504808,2413.0097649854206,10944.606103357846,0.6493750729936767,0.971501814893725,0.9701407562809125,0.977961654870665,3398.277109733748,3967.53049680768,1850.7420563276696,1416.1550298399898,0.3196060840534739,0.3731440504999861,0.1740612675528114,0.1331885978937284,1.5890961413392712,0.8814853804126115,0.0422798052320842,78.24901367636099,23.963203047408403,22.91759016902424,20.00591527699747,4228.82627508,6361.826035564333,1712.9665943495763,0.4050690387647033,0.623646493102469,116.44857568055043,130.12772114524893,8.899247578166682,12.323553615429413,0.2866010624792896,0.0275368549346112,0.0204544607818257,0.8451317156518792,0.5943947363872754,0.7033160930764483,1.1978058846905628,7234.427582975339,0.548423555464762,0.19575218821356433,0.2558242563216737
